,Date,Low,High,Open,Close,Volume,Adj Close,symbol,RSI
44,2023-10-23,11.864999771118164,12.239999771118164,12.225000381469727,12.210000038146973,1796687.0,12.210000038146973,ALO.PA,7.220217756192156
45,2023-10-24,12.055000305175781,12.354999542236328,12.175000190734863,12.260000228881836,1326753.0,12.260000228881836,ALO.PA,7.798168910251192
46,2023-10-25,11.800000190734863,12.229999542236328,12.220000267028809,11.920000076293945,2443500.0,11.920000076293945,ALO.PA,26.77165590842327
47,2023-10-26,11.505000114440918,12.005000114440918,11.779999732971191,11.899999618530273,2332899.0,11.899999618530273,ALO.PA,27.552677737322625
48,2023-10-27,11.78499984741211,12.114999771118164,11.930000305175781,12.069999694824219,1581190.0,12.069999694824219,ALO.PA,33.552636532240456
49,2023-10-30,12.149999618530273,12.539999961853027,12.175000190734863,12.34000015258789,2294355.0,12.34000015258789,ALO.PA,25.73531061719531
50,2023-10-31,12.34000015258789,12.824999809265137,12.34000015258789,12.75,2712169.0,12.75,ALO.PA,38.60870407479192
51,2023-11-01,12.699999809265137,12.885000228881836,12.760000228881836,12.75,1316121.0,12.75,ALO.PA,40.43716834205247
52,2023-11-02,12.899999618530273,13.420000076293945,12.944999694824219,13.210000038146973,2971570.0,13.210000038146973,ALO.PA,58.364304096436626
53,2023-11-03,13.289999961853027,14.21500015258789,13.385000228881836,13.895000457763672,3172643.0,13.895000457763672,ALO.PA,67.01337127245313
54,2023-11-06,13.75,14.154999732971191,14.085000038146973,13.75,2133113.0,13.75,ALO.PA,71.13563586872155
55,2023-11-07,13.335000038146973,13.675000190734863,13.600000381469727,13.574999809265137,1884700.0,13.574999809265137,ALO.PA,69.922464115257
56,2023-11-08,13.46500015258789,13.949999809265137,13.510000228881836,13.680000305175781,2083464.0,13.680000305175781,ALO.PA,69.35227944530857
57,2023-11-09,13.579999923706055,13.944999694824219,13.6899995803833,13.875,1487253.0,13.875,ALO.PA,77.85014030183922
58,2023-11-10,12.90999984741211,13.704999923706055,13.699999809265137,13.104999542236328,2614468.0,13.104999542236328,ALO.PA,61.79181569648704
59,2023-11-13,13.15999984741211,13.4399995803833,13.210000038146973,13.414999961853027,1587388.0,13.414999961853027,ALO.PA,64.24166252937749
60,2023-11-14,13.345000267028809,14.279999732971191,13.515000343322754,14.170000076293945,3627845.0,14.170000076293945,ALO.PA,75.16776762280095
61,2023-11-15,11.029999732971191,13.199999809265137,12.399999618530273,12.039999961853027,14884791.0,12.039999961853027,ALO.PA,51.063831945844065
62,2023-11-16,11.994999885559082,12.880000114440918,12.039999961853027,12.569999694824219,4557524.0,12.569999694824219,ALO.PA,53.602304208258204
63,2023-11-17,12.170000076293945,12.649999618530273,12.550000190734863,12.364999771118164,3841399.0,12.364999771118164,ALO.PA,50.181815357051406
64,2023-11-20,12.354999542236328,12.760000228881836,12.420000076293945,12.369999885559082,2539735.0,12.369999885559082,ALO.PA,47.06336949973682
65,2023-11-21,12.454999923706055,12.789999961853027,12.46500015258789,12.454999923706055,2301277.0,12.454999923706055,ALO.PA,47.74980948343313
66,2023-11-22,12.444999694824219,12.795000076293945,12.53499984741211,12.454999923706055,1682852.0,12.454999923706055,ALO.PA,43.80639995819168
67,2023-11-23,12.260000228881836,12.460000038146973,12.399999618530273,12.329999923706055,1088501.0,12.329999923706055,ALO.PA,35.8626916178343
68,2023-11-24,12.145000457763672,12.369999885559082,12.335000038146973,12.319999694824219,1317879.0,12.319999694824219,ALO.PA,36.75926017499565
69,2023-11-27,12.21500015258789,12.449999809265137,12.28499984741211,12.21500015258789,1068069.0,12.21500015258789,ALO.PA,37.242031587191136
70,2023-11-28,11.864999771118164,12.225000381469727,12.199999809265137,11.920000076293945,2169536.0,11.920000076293945,ALO.PA,34.05797026333157
71,2023-11-29,11.494999885559082,11.864999771118164,11.760000228881836,11.494999885559082,3343025.0,11.494999885559082,ALO.PA,29.304350263454566
72,2023-11-30,11.069999694824219,11.46500015258789,11.414999961853027,11.369999885559082,3955181.0,11.369999885559082,ALO.PA,33.00686103686898
73,2023-12-01,11.380000114440918,11.8100004196167,11.449999809265137,11.8100004196167,2800642.0,11.8100004196167,ALO.PA,34.67049326543878
74,2023-12-04,11.375,11.920000076293945,11.854999542236328,11.425000190734863,2359656.0,11.425000190734863,ALO.PA,21.78828903796132
75,2023-12-05,11.0649995803833,11.335000038146973,11.300000190734863,11.204999923706055,2660593.0,11.204999923706055,ALO.PA,35.871407948832726
76,2023-12-06,11.015000343322754,11.8149995803833,11.194999694824219,11.595000267028809,3441789.0,11.595000267028809,ALO.PA,32.68207970680375
77,2023-12-07,11.324999809265137,11.6850004196167,11.5,11.630000114440918,1763002.0,11.630000114440918,ALO.PA,36.10587401770697
78,2023-12-08,11.324999809265137,11.824999809265137,11.444999694824219,11.6899995803833,2654585.0,11.6899995803833,ALO.PA,37.40740531429565
79,2023-12-11,11.345000267028809,11.694999694824219,11.649999618530273,11.345000267028809,1851179.0,11.345000267028809,ALO.PA,31.250006041011204
80,2023-12-12,11.074999809265137,11.399999618530273,11.399999618530273,11.079999923706055,2203752.0,11.079999923706055,ALO.PA,28.6821730642188
81,2023-12-13,10.675000190734863,11.1850004196167,11.020000457763672,10.694999694824219,3034251.0,10.694999694824219,ALO.PA,26.542325071258745
82,2023-12-14,10.819999694824219,11.645000457763672,11.0,11.645000457763672,4351910.0,11.645000457763672,ALO.PA,42.372891949266695
83,2023-12-15,11.699999809265137,12.074999809265137,11.739999771118164,12.050000190734863,5738574.0,12.050000190734863,ALO.PA,48.25396915101616
84,2023-12-18,11.9399995803833,12.329999923706055,12.119999885559082,12.055000305175781,2067016.0,12.055000305175781,ALO.PA,51.52198632558324
85,2023-12-19,11.920000076293945,12.324999809265137,11.9399995803833,12.225000381469727,2255608.0,12.225000381469727,ALO.PA,58.73206071846334
86,2023-12-20,12.024999618530273,12.46500015258789,12.274999618530273,12.1850004196167,1616687.0,12.1850004196167,ALO.PA,59.95116350560792
87,2023-12-21,12.069999694824219,12.319999694824219,12.15999984741211,12.21500015258789,1109133.0,12.21500015258789,ALO.PA,55.495246768700746
88,2023-12-22,11.984999656677246,12.25,12.125,12.005000114440918,1330777.0,12.005000114440918,ALO.PA,58.26210663654034
89,2023-12-27,12.085000038146973,12.34000015258789,12.085000038146973,12.204999923706055,1280912.0,12.204999923706055,ALO.PA,64.32664850404288
90,2023-12-28,12.055000305175781,12.3149995803833,12.25,12.135000228881836,844924.0,12.135000228881836,ALO.PA,58.51735191344124
91,2023-12-29,12.109999656677246,12.274999618530273,12.149999618530273,12.180000305175781,1077536.0,12.180000305175781,ALO.PA,58.647803504663855
92,2024-01-02,12.050000190734863,12.510000228881836,12.279999732971191,12.170000076293945,1349653.0,12.170000076293945,ALO.PA,57.66773927093582
93,2024-01-03,10.65999984741211,12.005000114440918,12.0,10.96500015258789,7432835.0,10.96500015258789,ALO.PA,45.23809466900934
94,2024-01-04,11.114999771118164,11.364999771118164,11.170000076293945,11.229999542236328,2808490.0,11.229999542236328,ALO.PA,51.87969457562447
95,2024-01-05,10.930000305175781,11.289999961853027,11.199999809265137,11.21500015258789,1668981.0,11.21500015258789,ALO.PA,57.18232888390566
96,2024-01-08,11.039999961853027,11.354999542236328,11.260000228881836,11.28499984741211,1233543.0,11.28499984741211,ALO.PA,43.430640674728586
97,2024-01-09,11.34000015258789,11.970000267028809,11.34000015258789,11.904999732971191,2598925.0,11.904999732971191,ALO.PA,47.54652191031905
98,2024-01-10,11.65999984741211,12.194999694824219,11.899999618530273,11.694999694824219,1881866.0,11.694999694824219,ALO.PA,44.30378409765149
99,2024-01-11,11.729999542236328,12.024999618530273,11.875,11.734999656677246,2163838.0,11.734999656677246,ALO.PA,41.91417365634903
100,2024-01-12,11.6899995803833,11.954999923706055,11.829999923706055,11.800000190734863,1659531.0,11.800000190734863,ALO.PA,43.6988472865376
101,2024-01-15,11.850000381469727,12.010000228881836,11.994999885559082,11.859999656677246,1591395.0,11.859999656677246,ALO.PA,44.246341798936896
102,2024-01-16,11.234999656677246,11.670000076293945,11.670000076293945,11.4399995803833,3052509.0,11.4399995803833,ALO.PA,41.42639077340569
103,2024-01-17,11.0649995803833,11.399999618530273,11.255000114440918,11.345000267028809,2581676.0,11.345000267028809,ALO.PA,36.52037172398433
104,2024-01-18,11.220000267028809,11.489999771118164,11.305000305175781,11.3149995803833,1677617.0,11.3149995803833,ALO.PA,36.9841111736466
105,2024-01-19,10.84000015258789,11.4399995803833,11.414999961853027,10.96500015258789,2985212.0,10.96500015258789,ALO.PA,32.41677496143896
106,2024-01-22,11.114999771118164,11.489999771118164,11.125,11.46500015258789,2204376.0,11.46500015258789,ALO.PA,41.06463473890582
107,2024-01-23,11.489999771118164,12.164999961853027,11.670000076293945,11.904999732971191,3723298.0,11.904999732971191,ALO.PA,64.77987949505604
108,2024-01-24,10.949999809265137,12.305000305175781,12.119999885559082,11.255000114440918,5595502.0,11.255000114440918,ALO.PA,50.350639390225865
109,2024-01-25,11.229999542236328,11.520000457763672,11.350000381469727,11.359999656677246,2265405.0,11.359999656677246,ALO.PA,51.98357852736421
110,2024-01-26,11.369999885559082,11.774999618530273,11.414999961853027,11.694999694824219,2866196.0,11.694999694824219,ALO.PA,55.22959233323342
111,2024-01-29,11.359999656677246,11.65999984741211,11.600000381469727,11.635000228881836,1547473.0,11.635000228881836,ALO.PA,45.98214754543651
112,2024-01-30,11.46500015258789,11.710000038146973,11.600000381469727,11.675000190734863,1221105.0,11.675000190734863,ALO.PA,49.68652792040551
113,2024-01-31,11.694999694824219,11.954999923706055,11.755000114440918,11.75,1354866.0,11.75,ALO.PA,50.232563641175695
114,2024-02-01,11.515000343322754,12.029999732971191,11.539999961853027,11.829999923706055,1661959.0,11.829999923706055,ALO.PA,50.462959283660396
115,2024-02-02,11.960000038146973,12.210000038146973,11.989999771118164,11.960000038146973,1543021.0,11.960000038146973,ALO.PA,51.51058089469124
116,2024-02-05,11.420000076293945,12.0,11.899999618530273,11.475000381469727,1830209.0,11.475000381469727,ALO.PA,50.5185308260296
117,2024-02-06,11.28499984741211,11.635000228881836,11.539999961853027,11.494999885559082,1508888.0,11.494999885559082,ALO.PA,52.27272333192112
118,2024-02-07,11.319999694824219,11.675000190734863,11.449999809265137,11.524999618530273,1358081.0,11.524999618530273,ALO.PA,53.1818222539857
119,2024-02-08,11.470000267028809,11.779999732971191,11.5,11.609999656677246,1373947.0,11.609999656677246,ALO.PA,60.62603203531897
120,2024-02-09,11.539999961853027,11.824999809265137,11.59000015258789,11.699999809265137,1375743.0,11.699999809265137,ALO.PA,54.47618881536809
121,2024-02-12,11.444999694824219,11.779999732971191,11.71500015258789,11.53499984741211,1706855.0,11.53499984741211,ALO.PA,42.12765370304012
122,2024-02-13,11.180000305175781,11.520000457763672,11.510000228881836,11.229999542236328,2337922.0,11.229999542236328,ALO.PA,49.37654377654415
123,2024-02-14,11.095000267028809,11.425000190734863,11.149999618530273,11.380000114440918,1320024.0,11.380000114440918,ALO.PA,50.487816224564796
124,2024-02-15,11.484999656677246,11.890000343322754,11.510000228881836,11.529999732971191,1596806.0,11.529999732971191,ALO.PA,45.57640572450402
125,2024-02-16,11.595000267028809,11.835000038146973,11.675000190734863,11.694999694824219,1600913.0,11.694999694824219,ALO.PA,51.52282961561586
126,2024-02-19,11.34000015258789,11.600000381469727,11.569999694824219,11.350000381469727,1285546.0,11.350000381469727,ALO.PA,42.857142857142854
127,2024-02-20,11.204999923706055,11.5,11.28499984741211,11.4399995803833,1609858.0,11.4399995803833,ALO.PA,43.23142613577918
128,2024-02-21,11.524999618530273,11.944999694824219,11.539999961853027,11.944999694824219,2752339.0,11.944999694824219,ALO.PA,52.117860873755916
129,2024-02-22,11.765000343322754,12.3100004196167,12.074999809265137,11.824999809265137,2051114.0,11.824999809265137,ALO.PA,47.5046150114441
130,2024-02-23,11.65999984741211,12.0,11.960000038146973,11.789999961853027,1351237.0,11.789999961853027,ALO.PA,56.984475184782475
131,2024-02-26,11.539999961853027,11.774999618530273,11.75,11.5600004196167,1377897.0,11.5600004196167,ALO.PA,51.318470189241616
132,2024-02-27,11.524999618530273,12.270000457763672,11.5600004196167,12.210000038146973,2979375.0,12.210000038146973,ALO.PA,61.10212049690017
133,2024-02-28,12.229999542236328,12.515000343322754,12.34000015258789,12.380000114440918,1920426.0,12.380000114440918,ALO.PA,62.14512464560599
134,2024-02-29,12.194999694824219,12.5,12.380000114440918,12.34000015258789,3385305.0,12.34000015258789,ALO.PA,60.256422404636325
135,2024-03-01,12.005000114440918,12.494999885559082,12.494999885559082,12.085000038146973,1182820.0,12.085000038146973,ALO.PA,58.56698615270029
136,2024-03-04,11.960000038146973,12.125,12.09000015258789,12.0649995803833,956714.0,12.0649995803833,ALO.PA,64.27351330237883
137,2024-03-05,11.53499984741211,11.890000343322754,11.880000114440918,11.635000228881836,1860078.0,11.635000228881836,ALO.PA,53.97816455762117
138,2024-03-06,11.619999885559082,11.994999885559082,11.630000114440918,11.84000015258789,1109963.0,11.84000015258789,ALO.PA,54.75461150173109
139,2024-03-07,11.6899995803833,12.095000267028809,11.789999961853027,12.0600004196167,1335247.0,12.0600004196167,ALO.PA,55.50529383114688
140,2024-03-08,11.869999885559082,12.300000190734863,11.979999542236328,12.005000114440918,1154505.0,12.005000114440918,ALO.PA,60.82644664576044
141,2024-03-11,11.5600004196167,11.984999656677246,11.84000015258789,11.725000381469727,1412815.0,11.725000381469727,ALO.PA,54.432361930023724
142,2024-03-12,11.680000305175781,12.229999542236328,11.765000343322754,12.154999732971191,1615039.0,12.154999732971191,ALO.PA,53.34395131763536
143,2024-03-13,11.555000305175781,12.130000114440918,12.119999885559082,11.895000457763672,2112920.0,11.895000457763672,ALO.PA,51.06708376377122
144,2024-03-14,11.899999618530273,12.4399995803833,11.949999809265137,12.050000190734863,2415534.0,12.050000190734863,ALO.PA,53.82353535160873
145,2024-03-15,11.920000076293945,12.3149995803833,12.069999694824219,12.3100004196167,5448611.0,12.3100004196167,ALO.PA,60.932949713258076
146,2024-03-18,12.899999618530273,13.574999809265137,12.930000305175781,13.095000267028809,4398468.0,13.095000267028809,ALO.PA,62.412350207534594
147,2024-03-19,12.8149995803833,13.125,13.03499984741211,12.880000114440918,1799127.0,12.880000114440918,ALO.PA,56.925210244315075
148,2024-03-20,12.694999694824219,12.899999618530273,12.850000381469727,12.789999961853027,1155518.0,12.789999961853027,ALO.PA,56.14754023607876
149,2024-03-21,13.0,13.364999771118164,13.039999961853027,13.210000038146973,1852445.0,13.210000038146973,ALO.PA,64.705886752824
150,2024-03-22,12.90999984741211,13.210000038146973,13.164999961853027,13.109999656677246,1881411.0,13.109999656677246,ALO.PA,63.380286849694045
151,2024-03-25,13.039999961853027,13.329999923706055,13.104999542236328,13.180000305175781,1118237.0,13.180000305175781,ALO.PA,71.79125589623594
152,2024-03-26,13.154999732971191,13.600000381469727,13.180000305175781,13.600000381469727,1615397.0,13.600000381469727,ALO.PA,73.40425693810704
153,2024-03-27,13.520000457763672,13.850000381469727,13.649999618530273,13.774999618530273,1436681.0,13.774999618530273,ALO.PA,73.0820937917714
154,2024-03-28,13.8149995803833,14.265000343322754,13.835000038146973,14.130000114440918,2228241.0,14.130000114440918,ALO.PA,76.46326678752085
155,2024-04-02,13.71500015258789,14.210000038146973,13.904999732971191,14.085000038146973,1986742.0,14.085000038146973,ALO.PA,81.21692888086815
156,2024-04-03,13.845000267028809,14.25,14.1899995803833,14.199999809265137,1536965.0,14.199999809265137,ALO.PA,79.50937931080038
157,2024-04-04,13.975000381469727,14.234999656677246,14.199999809265137,14.055000305175781,1509969.0,14.055000305175781,ALO.PA,82.2388000216356
158,2024-04-05,13.369999885559082,13.875,13.869999885559082,13.835000038146973,2750725.0,13.835000038146973,ALO.PA,76.13469061305464
159,2024-04-08,13.180000305175781,14.03499984741211,13.779999732971191,13.875,2265503.0,13.875,ALO.PA,74.49138126339285
160,2024-04-09,13.744999885559082,15.399999618530273,13.800000190734863,14.850000381469727,3989340.0,14.850000381469727,ALO.PA,75.9231831806281
161,2024-04-10,14.680000305175781,15.65999984741211,14.9350004196167,14.899999618530273,3463413.0,14.899999618530273,ALO.PA,81.36644932569011
162,2024-04-11,14.829999923706055,15.364999771118164,14.875,14.829999923706055,1990317.0,14.829999923706055,ALO.PA,81.87500130385169
163,2024-04-12,14.335000038146973,15.0649995803833,14.96500015258789,14.369999885559082,1837814.0,14.369999885559082,ALO.PA,67.90123347773847
164,2024-04-15,14.289999961853027,14.789999961853027,14.449999809265137,14.295000076293945,2089016.0,14.295000076293945,ALO.PA,68.42924906508748
165,2024-04-16,13.65999984741211,14.125,14.0,13.875,2164186.0,13.875,ALO.PA,59.74754505678176
166,2024-04-17,13.899999618530273,14.4350004196167,13.970000267028809,14.289999961853027,1707524.0,14.289999961853027,ALO.PA,59.69100939235651
167,2024-04-18,14.460000038146973,15.175000190734863,14.460000038146973,15.100000381469727,2359615.0,15.100000381469727,ALO.PA,65.79262049260976
168,2024-04-19,14.699999809265137,15.100000381469727,14.850000381469727,15.100000381469727,2098690.0,15.100000381469727,ALO.PA,62.630214445139
169,2024-04-22,14.975000381469727,16.110000610351562,15.5,15.4399995803833,3066660.0,15.4399995803833,ALO.PA,66.3845234855369
170,2024-04-23,15.149999618530273,15.835000038146973,15.53499984741211,15.335000038146973,1964821.0,15.335000038146973,ALO.PA,63.75758489323698
171,2024-04-24,14.970000267028809,15.404999732971191,15.335000038146973,15.039999961853027,1556122.0,15.039999961853027,ALO.PA,61.52046741879433
172,2024-04-25,14.885000228881836,15.380000114440918,15.055000305175781,14.904999732971191,1301542.0,14.904999732971191,ALO.PA,62.76849696326327
173,2024-04-26,14.979999542236328,15.265000343322754,15.0,15.045000076293945,1547061.0,15.045000076293945,ALO.PA,63.63636767821376
174,2024-04-29,15.170000076293945,15.390000343322754,15.239999771118164,15.255000114440918,866546.0,15.255000114440918,ALO.PA,55.74467923930038
175,2024-04-30,14.739999771118164,15.390000343322754,15.149999618530273,14.875,1976678.0,14.875,ALO.PA,49.675750693918744
176,2024-05-02,14.944999694824219,15.744999885559082,14.970000267028809,15.545000076293945,2319643.0,15.545000076293945,ALO.PA,58.02469320799776
177,2024-05-03,15.505000114440918,15.954999923706055,15.625,15.555000305175781,1047997.0,15.555000305175781,ALO.PA,64.79401230656543
178,2024-05-06,15.5,15.8100004196167,15.600000381469727,15.595000267028809,808522.0,15.595000267028809,ALO.PA,66.37279727071402
179,2024-05-07,15.28499984741211,15.800000190734863,15.579999923706055,15.645000457763672,1846136.0,15.645000457763672,ALO.PA,74.58333708621798
180,2024-05-08,14.5,17.295000076293945,14.654999732971191,17.110000610351562,5192395.0,17.110000610351562,ALO.PA,80.32258388692583
181,2024-05-09,16.514999389648438,17.165000915527344,17.014999389648438,16.59000015258789,1853760.0,16.59000015258789,ALO.PA,67.08715094649975
182,2024-05-10,16.530000686645508,17.434999465942383,16.68000030517578,17.110000610351562,1960108.0,17.110000610351562,ALO.PA,70.59426013259197
183,2024-05-13,17.1299991607666,18.15999984741211,17.274999618530273,18.0,1952449.0,18.0,ALO.PA,73.57274241368063
184,2024-05-14,17.790000915527344,18.645000457763672,18.0,18.260000228881836,1953536.0,18.260000228881836,ALO.PA,76.18620565650764
185,2024-05-15,17.799999237060547,18.700000762939453,18.5,17.989999771118164,1448193.0,17.989999771118164,ALO.PA,76.52876416038532
186,2024-05-16,18.040000915527344,18.475000381469727,18.200000762939453,18.2450008392334,1194636.0,18.2450008392334,ALO.PA,79.40140179972346
187,2024-05-17,17.959999084472656,18.190000534057617,18.165000915527344,18.084999084472656,1122327.0,18.084999084472656,ALO.PA,76.6666365506598
188,2024-05-20,16.971467971801758,17.25912094116211,17.023340225219727,17.155376434326172,798374.0,17.155376434326172,ALO.PA,64.8012981419949
189,2024-05-21,17.009193420410156,17.254404067993164,17.079927444458008,17.112937927246094,924148.0,17.112937927246094,ALO.PA,68.39784442449935
190,2024-05-22,16.60365104675293,17.240257263183594,16.990331649780273,17.103504180908203,1226227.0,17.103504180908203,ALO.PA,64.37336825184957
191,2024-05-23,16.985614776611328,17.296844482421875,17.117652893066406,17.183671951293945,729533.0,17.183671951293945,ALO.PA,64.82857306592248
192,2024-05-24,17.05634880065918,17.63165283203125,17.065780639648438,17.63165283203125,1641549.0,17.63165283203125,ALO.PA,67.26079813728202
193,2024-05-27,17.353431701660156,18.749252319335938,17.400588989257812,18.612499237060547,3194482.0,18.612499237060547,ALO.PA,71.7224318695747
194,2024-05-28,18.270000457763672,19.0049991607666,18.674999237060547,18.770000457763672,2648842.0,18.770000457763672,ALO.PA,65.02807669461674
195,2024-05-29,18.450000762939453,18.829999923706055,18.65999984741211,18.829999923706055,2104692.0,18.829999923706055,ALO.PA,72.12129591364292
196,2024-05-30,18.420000076293945,18.889999389648438,18.440000534057617,18.700000762939453,1518691.0,18.700000762939453,ALO.PA,67.01265390854019
197,2024-05-31,17.55500030517578,18.75,18.700000762939453,17.989999771118164,4870095.0,17.989999771118164,ALO.PA,49.88871309203552
198,2024-06-03,17.219999313354492,18.045000076293945,17.899999618530273,17.635000228881836,2919811.0,17.635000228881836,ALO.PA,43.18874380048474
199,2024-06-04,17.149999618530273,17.549999237060547,17.420000076293945,17.299999237060547,2358852.0,17.299999237060547,ALO.PA,42.58541370415112
200,2024-06-05,17.225000381469727,18.059999465942383,17.235000610351562,17.81999969482422,2034226.0,17.81999969482422,ALO.PA,45.67912055521836
201,2024-06-06,17.454999923706055,18.260000228881836,17.84000015258789,17.979999542236328,2186509.0,17.979999542236328,ALO.PA,48.93249572222627
202,2024-06-07,17.530000686645508,17.93000030517578,17.899999618530273,17.700000762939453,1122231.0,17.700000762939453,ALO.PA,56.37977276444308
